customerID,tenure,MonthlyCharges,TotalCharges,SeniorCitizen,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Electronic check,PaymentMethod_Mailed check,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),Churn,Age,Avg Monthly GB Download,Avg Monthly Long Distance Charges,Churn Category_Competitor,Churn Category_Dissatisfaction,Churn Category_No Churn,Churn Category_Other,Churn Category_Price,Churn Reason_Attitude of service provider,Churn Reason_Attitude of support person,Churn Reason_Competitor had better devices,Churn Reason_Competitor made better offer,Churn Reason_Competitor offered higher download speeds,Churn Reason_Competitor offered more data,Churn Reason_Deceased,Churn Reason_Don't know,Churn Reason_Extra data charges,Churn Reason_Lack of affordable download/upload speed,Churn Reason_Lack of self-service on Website,Churn Reason_Limited range of services,Churn Reason_Long distance charges,Churn Reason_Moved,Churn Reason_Network reliability,Churn Reason_No Churn,Churn Reason_Poor expertise of online support,Churn Reason_Price too high,Churn Reason_Product dissatisfaction,Churn Reason_Service dissatisfaction,CLTV,Customer Status_Churned,Customer Status_Joined,Customer Status_Stayed,Dependents,Device Protection Plan,Gender_Female,Gender_Male,Internet Service,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_No Internet,Lat Long,Latitude,Longitude,Married,Monthly Charge,Multiple Lines,Number of Dependents,Number of Referrals,Online Backup,Online Security,Paperless Billing,Partner,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Phone Service,Population,Premium Tech Support,Referred a Friend,Satisfaction Score,Senior Citizen,Streaming Movies,Streaming Music,Streaming TV,Tenure in Months,Total Extra Data Charges,Total Long Distance Charges,Total Refunds,Total Revenue,Under 30,Unlimited Data,Zip Code
4121-AGSIN,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-1.018519921283993,0.8868867833376539,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.03865893326095109,0,0,1,0,0,1,0,0,0,0,0,1,"37.078873, -122.090386",0.35276015142467815,-1.0781756770443633,1.0339487177942646,-1.3503717806334916,1,0,9,0,0,1,1,0,1,0,1,-0.7442598737848396,0,1,0.631059371006944,0,0,0,0,1.0284334963601676,-0.27589934128678345,1.5902752326591285,0.9299547089982668,0.1861589161414648,0,0,95005
4686-GEFRM,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1.0439742020966363,1.456623969914943,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.001527756450118,0,0,1,0,1,0,1,1,0,0,1,0,"34.201108, -116.593456",-0.8119508463403765,1.4739982736521642,1.0339487177942646,1.1293698821604758,1,0,5,1,0,1,1,1,0,0,1,-1.0330097310332458,1,1,-0.20187591249956613,0,1,1,0,1.5158791887145928,-0.27589934128678345,2.8217790648084544,-0.25006192683205564,2.412878808817546,1,1,92268
0236-HFWSV,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,-0.28191487721948255,1.6957969185463646,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729839836508543,1,0,0,0,0,0,1,1,0,0,1,0,"34.557711, -118.029441",-0.6676237605859765,0.8072836692109644,-0.9671659559028346,0.9505744927272177,1,0,0,0,0,1,0,1,0,0,1,0.16034338790383168,0,0,-1.8677464795125864,0,1,1,1,-0.7182469012431892,-0.27589934128678345,-0.024296833400424128,-0.25006192683205564,-0.3075806815417419,0,1,93552
5199-FPUSP,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,-0.42923588603238466,-1.475675270216634,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.1668494159137734,0,0,1,1,0,0,1,1,1,0,0,0,"38.834469, -122.127193",1.063298353408625,-1.0952648280074124,-0.9671659559028346,-1.0312136555703866,0,2,0,0,1,0,0,0,1,0,0,-0.9184256971474584,1,0,-0.20187591249956613,0,0,0,0,0.012921637288448537,-0.27589934128678345,-0.8829101492605907,-0.25006192683205564,-0.6766771880742208,0,1,95627
2263-SFSQZ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,-1.018519921283993,-0.3835169546503857,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8981496485478205,0,0,1,1,0,0,1,0,0,0,0,1,"37.246064, -121.749494",0.4204269680088439,-0.9199026623978547,1.0339487177942646,-1.335332916101722,1,2,7,0,0,1,1,0,1,0,1,-0.344265234262638,0,1,0.631059371006944,0,0,0,0,0.7440901758200863,-0.27589934128678345,0.12240268265498137,-0.25006192683205564,-0.3412089735942009,0,0,95138
2378-VTKDH,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,-0.6747709007205548,-0.9189013870882025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.28770831648018624,0,0,1,0,1,0,1,1,0,0,1,0,"38.71967, -121.862416",1.0168360266264076,-0.9723313065429589,1.0339487177942646,1.3181911812815794,1,0,9,1,0,1,1,1,0,0,1,0.7889336520641239,0,1,1.4639946545134541,1,1,0,1,1.312776816900249,-0.27589934128678345,-0.22972294998199683,-0.25006192683205564,1.411379735816066,0,1,95695
6890-PFRQX,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,-0.6256638977829208,-0.6842655946638808,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.04805694307025085,0,0,1,0,1,0,1,1,0,1,0,0,"38.567594, -121.437507",0.9552866681151604,-0.775049972922827,-0.9671659559028346,0.15351467254344275,1,0,0,0,1,0,0,0,0,1,1,-0.2878318820199708,0,0,-0.20187591249956613,0,0,0,1,-0.5963854781545829,-0.27589934128678345,-0.6257999448055905,-0.25006192683205564,-0.5708590068044057,0,1,95819
4999-IEZLT,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-0.28191487721948255,-1.475675270216634,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5999764282345825,0,0,1,0,0,0,1,1,1,0,0,0,"40.559177, -120.612113",1.7613353284685653,-0.3918271438416453,-0.9671659559028346,-1.1849442707840288,0,0,0,0,0,0,0,0,1,0,0,-0.12253892722635977,1,0,-0.20187591249956613,0,0,0,0,1.3533972912631178,-0.27589934128678345,-0.8829101492605907,-0.25006192683205564,-0.37533995661033054,0,1,96130
9522-ZSINC,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,-1.018519921283993,-1.000570198816005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.8435061221833566,0,0,1,0,0,0,1,0,0,0,0,1,"38.468893, -122.580539",0.9153396466626073,-1.3057491987111436,-0.9671659559028346,-1.5024314108991592,0,0,0,0,0,1,0,1,0,0,1,0.17694423877487833,0,0,-0.20187591249956613,0,0,0,0,-0.7994878499689267,-0.27589934128678345,-0.7714348949948843,-0.25006192683205564,-0.9418414711592081,0,0,95409
9529-OFXHY,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.8787932520364148,-0.5812073322454634,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8588488802543852,0,0,1,0,0,0,1,1,0,0,1,0,"39.53222, -122.594879",1.3456974594515325,-1.312407128583454,-0.9671659559028346,0.7634241785540883,1,0,0,0,1,1,0,1,0,0,1,-1.0218947935247578,0,0,-0.20187591249956613,0,0,0,1,-0.7182469012431892,-0.27589934128678345,-0.6407506610351605,-0.25006192683205564,-0.5604515704393046,1,1,95939
2027-CWDNU,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.3564761609697598,0.3417798733131938,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.331312464303728,0,0,1,1,0,0,1,1,0,0,1,0,"33.991782, -118.479229",-0.8966708614625857,0.5984512451240855,1.0339487177942646,0.6915718257911901,0,3,1,0,0,1,1,1,0,0,1,0.42991640018051164,1,1,0.631059371006944,0,1,1,0,-0.5963854781545829,-0.27589934128678345,-0.2924621449265853,-0.25006192683205564,-0.3326736277144943,0,1,90291
8106-GWQOK,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0.20915515215685776,-1.475675270216634,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.899039816511037,0,0,1,0,0,0,1,1,1,0,0,0,"33.323705, -116.626907",-1.167060079919926,1.458467282567186,1.0339487177942646,-0.16397246757168782,0,0,5,1,1,1,1,1,0,0,0,-0.9924139721503128,1,1,-0.20187591249956613,0,1,1,1,0.21602400910279235,-0.27589934128678345,-0.8829101492605907,-0.25006192683205564,-0.302519103562712,0,1,92086
1049-FYSYG,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0.11094114628158969,-1.475675270216634,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.3390017450567915,0,0,1,0,1,1,0,1,0,1,0,0,"33.507255, -117.029473",-1.092772324095604,1.27155959798032,1.0339487177942646,-0.9777421372352068,0,0,5,1,0,1,1,0,1,0,0,1.1526258562045253,0,1,-0.20187591249956613,0,0,0,0,-0.6370059525174516,-0.27589934128678345,-0.8829101492605907,-0.25006192683205564,-0.8388903617994327,0,1,92592
8515-OCTJS,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,-1.018519921283993,-0.1955490546419514,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4453364486451955,1,0,0,0,0,1,0,0,0,0,0,1,"36.303666, -119.825657",0.039012462351923544,-0.026682869388640097,-0.9671659559028346,-1.3420168558936196,1,0,0,0,0,0,0,0,1,0,1,0.4011988363173792,0,0,-0.20187591249956613,0,0,0,0,-0.31204215761450155,-0.27589934128678345,-0.30529542794993303,-0.25006192683205564,-0.6517506499446146,0,0,93245
9348-ROUAI,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.16004814921922372,1.5739418661271034,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1770659868160931,0,0,1,1,1,1,0,1,1,0,0,0,"40.342928, -124.063329",1.6738133839888414,-1.9941949333945568,1.0339487177942646,0.8486444109007811,1,2,5,1,1,0,1,0,1,0,1,-1.045985108725558,1,1,-0.20187591249956613,0,1,1,1,1.0690539707230364,-0.27589934128678345,2.3645421760504375,-0.25006192683205564,1.7002016957016701,0,1,95545
6941-PMGEP,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,1.0439742020966363,1.3756033233595832,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.40390189230425605,1,0,0,0,0,1,0,1,0,0,1,0,"38.135897, -122.563683",0.7805669659844513,-1.2979231132210698,-0.9671659559028346,0.5044215116180607,0,0,0,0,0,1,0,1,0,0,1,-0.2661744501364789,0,0,-0.20187591249956613,0,1,1,0,-1.1244516448718769,0.12018449049597567,-0.6256010698635698,4.86931610280058,-0.8540057590518783,1,0,94945
8490-BXHEO,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,-0.3310218801571166,1.0385574336892869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6213355414375366,0,0,1,0,0,0,1,1,0,0,1,0,"34.508417, -116.856103",-0.6875744042013607,1.352053691562053,-0.9671659559028346,0.5228023460457788,1,0,0,1,0,1,0,0,1,0,1,-0.7991667110048818,0,0,1.4639946545134541,1,0,0,0,-0.5963854781545829,-0.27589934128678345,-0.06609566680281362,-0.25006192683205564,-0.3314082332197368,0,1,92356
5846-NEQVZ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.8296862490987806,-1.3181711333130148,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7845191663081053,0,0,1,0,1,0,1,1,1,0,0,0,"33.611945, -117.665867",-1.050401388888587,0.9760877274672165,1.0339487177942646,0.1986312661387506,0,0,3,0,1,1,1,0,1,0,1,1.1621665750959314,1,1,0.631059371006944,0,1,1,0,1.5564996630774615,-0.27589934128678345,-0.6810754801613953,-0.25006192683205564,0.7211434406853008,1,1,92691
7771-CFQRQ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1.7805792461611467,0.472709238146655,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6273160931343637,0,0,1,1,0,1,0,1,0,1,0,0,"37.526791, -119.99437",0.5340449403830986,-0.10501476077962664,1.0339487177942646,-0.03697761152563568,0,3,0,1,0,0,1,1,0,0,1,-0.5620798465534397,1,0,-0.20187591249956613,0,1,1,0,0.5816082783686112,2.892771312975289,0.7698810012449757,-0.25006192683205564,0.4972344849636391,0,0,95338
4585-HETAI,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,1.8296862490987806,1.6666294857864348,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5265010788164207,1,0,0,0,1,1,0,1,0,0,1,0,"33.97803, -118.217141",-0.9022366757807352,0.7201362886647832,1.0339487177942646,0.29554839312126435,0,0,5,0,0,1,1,1,0,0,1,2.6764217739454534,0,1,-1.8677464795125864,0,0,1,0,-1.1650721192347455,-0.27589934128678345,-0.6560523330447675,-0.25006192683205564,-0.8828082178530978,1,1,90255
3887-PBQAO,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,-1.018519921283993,-0.017951797392603126,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.1373717164209056,0,0,1,0,0,1,0,0,0,0,0,1,"33.86532, -118.396336",-0.9478535265514197,0.6369377012541588,1.0339487177942646,-1.303584202090209,1,0,4,0,0,1,1,0,1,0,1,-0.15817351228576162,0,1,0.631059371006944,0,0,0,0,0.5003673296428737,-0.27589934128678345,0.30103917469374064,-0.25006192683205564,-0.29022917620951943,0,0,90254
1891-FZYSA,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,-0.8220919095334569,-0.41657337844497255,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6687864529104013,1,0,0,0,0,0,1,1,0,0,1,0,"39.955587, -123.681175",1.5170457804543929,-1.8167643523330403,1.0339487177942646,0.8369475162649608,1,0,1,1,0,1,1,1,0,0,1,-1.0403560845796285,0,1,-1.8677464795125864,1,0,0,1,1.475258714351724,4.081022808323566,0.436051863273919,0.6189524936980841,1.4935159724456393,0,0,95587
6908-VVYHM,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,-0.920305915408725,-0.1897155680899655,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.6645146302698106,0,0,1,0,0,0,1,1,0,0,1,0,"34.165383, -118.123752",-0.8264097407932438,0.7634959408854961,1.0339487177942646,0.860341305536602,1,0,1,1,0,1,1,1,0,0,1,0.7847834393463623,0,1,1.4639946545134541,0,1,1,0,1.312776816900249,4.081022808323566,0.6257317638578379,-0.25006192683205564,1.478532314894018,0,0,91104
0479-HMSWA,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,-0.08548686546894643,-1.3149303074508005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.3415648386411458,0,0,1,1,1,1,0,1,0,0,1,0,"33.429488, -117.609432",-1.1242467774172604,1.0022899779793348,-0.9671659559028346,1.3549528501370158,0,1,0,1,0,1,0,1,0,0,1,0.6171530084243567,1,0,1.4639946545134541,0,1,1,1,-0.2714216832516328,-0.27589934128678345,-0.8074780536046693,-0.25006192683205564,-0.09916154116960474,0,1,92672
8642-GVWRF,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0.2582621550944918,0.3949294174535098,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1711212385543643,1,0,0,0,1,1,0,1,0,0,1,0,"36.977025, -121.952864",0.31153945213186596,-1.01432547956183,1.0339487177942646,0.49439560193021465,0,0,1,1,0,0,1,1,0,0,1,-0.5884599342881777,0,1,-1.8677464795125864,0,0,0,0,-1.246313067960483,-0.27589934128678345,-0.8153862571814998,-0.25006192683205564,-0.9856518553516747,1,1,95010
7872-BAAZR,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-1.018519921283993,0.48891336745772696,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2223473068063556,0,0,1,1,0,1,0,0,0,0,0,1,"33.905963, -118.08263",-0.9314041816319533,0.7825885065904525,1.0339487177942646,-1.5157992904829545,0,1,10,0,0,0,1,1,0,0,1,3.8737819948169214,0,1,1.4639946545134541,0,0,0,0,0.8253311245458238,-0.27589934128678345,0.9963761631547611,-0.25006192683205564,-0.1565203135415568,0,0,90650
2883-ILGWO,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,-0.28191487721948255,0.6062312636698877,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.2202450756483672,0,0,1,0,0,0,1,1,0,0,1,0,"33.912246, -118.236773",-0.9288612779553286,0.7110213319525678,-0.9671659559028346,1.336572015709298,1,0,0,1,0,1,0,1,0,0,1,0.372862901209903,1,0,1.4639946545134541,1,1,0,1,0.9878130219972988,3.2888551447580485,1.25890278514833,-0.03376820508007681,1.6527407350626844,0,0,90222
8969-PRHFK,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,-1.018519921283993,-1.3836358157297455,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.24370642000930962,0,0,1,0,0,0,1,0,0,0,0,1,"40.186772, -122.388361",1.6106127367619125,-1.216522724024918,-0.9671659559028346,-1.5124573205870055,0,0,0,0,0,0,0,0,1,0,1,0.21129082678394037,0,0,-0.20187591249956613,0,0,0,0,-0.5963854781545829,-0.27589934128678345,-0.8530087168014507,-0.25006192683205564,-0.9114304012742422,0,0,96080
2522-WLNSF,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0.11094114628158969,-0.6764876125945664,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.866573964442547,0,0,1,0,1,1,0,1,1,0,0,0,"34.70434, -120.02609",-0.6082789534556872,-0.11974206451390665,1.0339487177942646,-0.02360973194184052,0,0,2,0,0,0,1,1,0,0,1,-0.9870711695711254,1,1,0.631059371006944,1,0,0,1,0.0535421116513173,-0.27589934128678345,-0.39248454223708906,-0.25006192683205564,-0.1873092683578339,0,1,93441
4236-XPXAV,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,0.20915515215685776,-0.8774188160518583,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.8170208218116937,1,0,0,0,0,1,0,1,0,0,1,0,"38.931425, -121.946081",1.1025391251531236,-1.0111761951598872,1.0339487177942646,1.1444087466922452,0,0,1,1,0,1,1,0,0,1,1,-1.048990435176351,1,1,-1.0348111960060762,0,1,1,1,-1.1244516448718769,-0.27589934128678345,-0.8289214517649212,-0.25006192683205564,-0.8856406214208152,0,1,95937
1602-IJQQE,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,-0.5765568948452867,0.4111335467645817,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8708457870831376,1,0,0,0,0,1,0,1,0,0,1,0,"33.972119, -118.020188",-0.9046290207803395,0.8115797518545123,-0.9671659559028346,0.349019911456444,1,0,0,0,0,0,0,1,0,0,1,0.20303810494287408,0,0,-1.8677464795125864,0,0,0,0,-1.1650721192347455,-0.27589934128678345,-0.7466925125022861,-0.25006192683205564,-0.9052837041805298,0,1,90602
0222-CNVPT,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,-0.08548686546894643,-1.475675270216634,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3889483897893969,0,0,1,0,0,0,1,1,0,1,0,0,"38.53508, -121.444144",0.9421273540706391,-0.7781314708700025,-0.9671659559028346,-0.5382730959179471,0,0,0,0,1,1,0,0,1,0,0,0.7166150028672655,0,0,-0.20187591249956613,1,1,1,1,0.784710650182955,-0.27589934128678345,-0.8829101492605907,-0.25006192683205564,-0.177071706870111,0,1,95820
7188-CBBBA,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,-0.7238779036581888,0.31844592710525027,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.4893699020055877,0,0,1,0,1,1,0,1,0,0,1,0,"33.976753, -117.897367",-0.902753512959636,0.8686044104909699,-0.9671659559028346,1.022426845490116,1,0,0,1,0,1,0,1,0,0,1,1.1607831708566774,0,0,1.4639946545134541,0,0,0,1,1.312776816900249,2.892771312975289,1.2218886488804432,-0.25006192683205564,1.7220600855357686,0,0,91748
5348-CAGXB,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0.061834143343955664,0.6866037450528045,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.7811375116307309,0,0,1,0,1,0,1,1,0,0,1,0,"33.680302, -117.833296",-1.022735422531284,0.8983519854455488,-0.9671659559028346,0.8235796366811656,1,0,0,0,0,1,0,1,0,0,1,0.023386368217696837,0,0,0.631059371006944,0,0,0,1,-0.8401083243317955,-0.27589934128678345,-0.414594756379411,-0.25006192683205564,-0.5698570917112965,0,1,92614
9711-FJTBX,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,-0.5274498919076527,-0.731581652252211,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5538407437162018,0,0,1,1,1,0,1,1,0,0,1,0,"38.006047, -121.916834",0.7280130836974024,-0.9975970825395605,1.0339487177942646,0.699926750531062,0,1,4,1,0,1,1,0,1,0,1,2.709909697254289,1,1,0.631059371006944,0,0,0,0,0.9471925476344301,-0.27589934128678345,-0.13083530969361223,-0.25006192683205564,0.8219416459868724,0,1,94565
2002-MZHWP,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,-1.018519921283993,0.2173321602041615,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.5038625420940809,1,0,0,0,0,1,0,0,0,0,0,1,"37.422961, -120.765493",0.4920220709347774,-0.4630400646097589,-0.9671659559028346,-1.4840505764714413,0,0,0,0,0,0,0,0,1,0,1,-0.5652759873820608,0,0,-1.0348111960060762,0,0,0,0,-1.2869335423233519,-0.27589934128678345,-0.8523535993453819,-0.25006192683205564,-1.0467028061809327,1,0,95315
2519-LBNQL,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,-0.28191487721948255,0.011863800539769286,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.3159023459080855,0,0,1,0,1,0,1,1,0,0,1,0,"33.867593, -118.080637",-0.9469335806566289,0.7835138381270985,1.0339487177942646,1.3181911812815794,1,0,2,1,0,1,1,1,0,0,1,-0.26765326156464686,0,1,0.631059371006944,1,1,1,1,1.109674445085905,-0.27589934128678345,0.7279768811085753,5.026736977211783,1.598006356204517,0,1,90701
8637-XJIVR,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,1.7314722432235126,0.166775276753617,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.192905410748586,1,0,0,1,0,1,0,1,0,0,1,0,"33.977468, -118.445475",-0.9024641327067657,0.6141229163172452,-0.9671659559028346,0.46933082771059903,1,3,0,0,1,1,0,1,0,0,1,-0.18846529476597607,0,0,-1.8677464795125864,0,0,0,0,-0.8401083243317955,2.892771312975289,-0.5271813706152342,-0.25006192683205564,-0.6082141456564929,0,0,90292
5150-ITWWB,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0.3564761609697598,0.9730927512725565,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.07368787891379566,0,1,0,0,0,0,1,1,0,0,1,0,"39.732767, -122.042298",1.4268643707416444,-1.055848861723616,-0.9671659559028346,1.000704041166449,1,0,0,0,0,1,0,1,0,0,1,-0.9577811625745085,0,0,0.631059371006944,1,1,1,1,-1.2056925935976144,-0.27589934128678345,-0.7503190555626668,-0.25006192683205564,-0.9071731288370855,0,1,95951
3934-HXCFZ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,-0.6747709007205548,-0.2311981391263097,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7930628115892868,1,0,0,0,1,0,1,1,0,0,1,0,"38.224869, -119.755729",0.816576392359833,0.005784056699979978,1.0339487177942646,1.1477507165881937,1,0,1,1,1,1,1,1,0,0,1,-1.0386864587736324,0,1,-1.8677464795125864,0,0,0,1,-0.3932831063402391,-0.27589934128678345,-0.36630324104633966,-0.25006192683205564,-0.1517811511461226,0,1,95364
